NAME,LONGITUDE,LATITUDE,NEIGHBORHOOD_NAME,COUNTY_NAME
Cankurtaran Parkı,28.982494522236,41.0054126305623,CANKURTARAN,FATİH
Şehit Kemal Aşık Parkı,28.9002269692218,41.0370732565306,ALTINTEPSİ,BAYRAMPAŞA
Şehit Sedat Yenigün Parkı,28.8970831060875,41.0365368866739,ALTINTEPSİ,BAYRAMPAŞA
Öğretmen Nedim Çelik Parkı,28.8905477989,41.0630242437914,YILDIRIM,BAYRAMPAŞA
Haluk Ündeğer Parkı,28.9101013389449,41.0082661948124,SEYİTNİZAM,ZEYTİNBURNU
Seyitnizam Semt Konağı Parkı,28.9074169011672,41.0047318525673,SEYİTNİZAM,ZEYTİNBURNU
80. Yıl Cumhuriyet Parkı,28.8925197104336,40.9838883434782,SÜMER,ZEYTİNBURNU
İsmetpaşa Parkı,28.9079061960639,41.0417167858917,İSMET PAŞA,BAYRAMPAŞA
İskenderpaşa Parkı,28.946033281418,41.0135352476475,İSKENDERPAŞA,FATİH
Mercan Parkı,28.8988806900869,41.0544135221287,KARTALTEPE,BAYRAMPAŞA
Konçoğlu Parkı,28.8961159718584,41.0546428214345,KOCATEPE,BAYRAMPAŞA
Barış Parkı,28.898746149015,41.0505105701862,KOCATEPE,BAYRAMPAŞA
Ayancık Sok. Çocuk Parkı,28.9005787121676,41.0470972732218,MURATPAŞA,BAYRAMPAŞA
Nermin Divoviç Parkı,28.8956396081352,41.0612886248782,YILDIRIM,BAYRAMPAŞA
Dutluk Çocuk Parkı,28.907252479111,41.0023027087092,BEŞTELSİZ,ZEYTİNBURNU
Sütlüce Parkı,28.9402785780643,41.0475826725146,SÜTLÜCE,BEYOĞLU
Horhor Yeşil Alan,28.949828141371,41.0116418147263,İSKENDERPAŞA,FATİH
Atatürk Arboretumu,28.9826837928442,41.176263674707,Bilinmiyor,SARIYER
Karaca Sok. Çocuk Parkı,28.9007042130209,41.0587458975199,KARTALTEPE,BAYRAMPAŞA
Alia İzzet Begoviç Parkı,28.9003020253915,41.0600794433247,KARTALTEPE,BAYRAMPAŞA
Sosyal Meskenler Parkı,28.9660173303421,41.0475036528033,PİYALEPAŞA,BEYOĞLU
Gülbaba Parkı,28.9783423162854,41.0312453160987,TOMTOM,BEYOĞLU
Hacıahmet Parkı,28.9727797662974,41.0434335487912,HACIAHMET,BEYOĞLU
Park,28.8651236604164,40.9763622939159,ATAKÖY 2-5-6. KISIM,BAKIRKÖY
Keçecipiri Parkı,28.9547658533397,41.0414203009426,KEÇECİ PİRİ,BEYOĞLU
Ömeravni Parkı,28.9923429763646,41.0355769160046,ÖMER AVNİ,BEYOĞLU
8 Nolu Park,28.6954885474064,41.0683463726689,BAHÇEŞEHİR 1. KISIM,BAŞAKŞEHİR
Heykel Parkı,28.5983734683753,41.0117390349413,ATATÜRK,BÜYÜKÇEKMECE
Yavuztürk Parkı,29.0816378019578,41.0315572109097,YAVUZTÜRK,ÜSKÜDAR
Çınarlıdere Parkı,29.0739360550062,41.061604859635,KÜÇÜKSU,ÜSKÜDAR
Sultan Murat Parkı,29.0805488917737,41.0598076908251,BAHÇELİEVLER,ÜSKÜDAR
Fındık Bahçesi ve Sosyal Tesisi,28.839413905601,41.0410672214831,YENİMAHALLE,BAĞCILAR
Kestane Bahçesi,28.8498791498975,41.0353247634496,YAVUZ SELİM,BAĞCILAR
Volkan Parkı,29.2339349667554,41.0216540907335,SOĞUKPINAR,ÇEKMEKÖY
Elmalıkent Parkı,29.0987758969362,41.0427784493718,ELMALIKENT,ÜMRANİYE
Orhan Veli Kanık Parkı,29.08432346097,41.0934094725476,KAVACIK,BEYKOZ
Altınköy Parkı,29.0839839910347,41.0158062924459,BULGURLU,ÜSKÜDAR
Kuruçeşme Parkı,29.03333680929,41.0271018207558,İCADİYE,ÜSKÜDAR
Doğancılar Parkı,29.0133428618196,41.0188664730452,AHMEDİYE,ÜSKÜDAR
Sevgi Parkı,29.0406182233997,41.0153246725361,BARBAROS,ÜSKÜDAR
Valide-i Atik Parkı,29.0260756882483,41.0192335810911,VALİDE-İ ATİK,ÜSKÜDAR
Salih Solmaz Parkı,29.0723928285125,41.0242386764539,KISIKLI,ÜSKÜDAR
Ihlamur Parkı,29.2258072898358,41.0291049100529,SULTANÇİFTLİĞİ,ÇEKMEKÖY
Cumhuriyet Parkı,29.3295602132249,41.0768841168923,ÖMERLİ,ÇEKMEKÖY
Lokman Ceylan Parkı,29.258010995891,41.0370440548381,NİŞANTEPE,ÇEKMEKÖY
Esenler Çocuk Parkı,29.2712588505977,40.8797393811135,ESENLER,PENDİK
Ortanca Parkı,28.6959477506174,41.0017040529086,TURGUT ÖZAL,ESENYURT
Park,29.1310556981203,40.9948634394414,YENİŞEHİR,ATAŞEHİR
Orhan Gazi Parkı,29.1578366229886,41.0294013050362,PARSELLER,ÜMRANİYE
Vakar Parkı,29.2193981173644,41.0243063382805,GÜNGÖREN,ÇEKMEKÖY
Çelebiköy Parkı,29.910042983918,41.0925926747517,ÇELEBİ,ŞİLE
Kocakoru Parkı,29.5862103620322,41.1650161215376,KUMBABA,ŞİLE
Go Park,28.9155637086023,41.056929987832,MERKEZ,GAZİOSMANPAŞA
Kılıç Reis Parkı,29.2689111418352,40.8775923130908,FEVZİ ÇAKMAK,PENDİK
Şehit Polis Ahmet Yıldırım Parkı,28.8823491521276,41.0970890533269,ESENTEPE,SULTANGAZİ
Gaffar Okan Parkı,29.2107716347452,40.9344854005359,UĞUR MUMCU,KARTAL
Çamlık-2 Parkı,28.8929169666158,41.1774562906271,GÖKTÜRK MERKEZ,EYÜPSULTAN
Binkılıç Mahallesi Parkı,28.1825524859397,41.4128037261844,FATİH,ÇATALCA
Babahaydar Çeşmesi Parkı,28.9345958284971,41.0439362620457,NİŞANCI,EYÜPSULTAN
Mevlana Parkı,29.1989978902396,41.004779597965,EMEK,SANCAKTEPE
Park,28.0858291286605,41.0775361137329,SANCAKTEPE,SİLİVRİ
Leylak Sok. Yanı Parkı,29.2204472870757,40.9297593346032,UĞUR MUMCU,KARTAL
Onurkent 568 Ada Parkı,28.7910889961301,41.1114241759522,BAŞAKŞEHİR,BAŞAKŞEHİR
Şeyhülislam Mustafa Efendi Parkı,28.9327762070662,41.0432864793617,NİŞANCI,EYÜPSULTAN
Öğretmenler Parkı,28.921009923766,41.0826259948194,AKŞEMSETTİN,EYÜPSULTAN
Şehit Polis Bünyamin Bütün Parkı,28.7317530175031,41.1911208240125,MUSTAFA KEMAL PAŞA,ARNAVUTKÖY
Hacımaşlı Parkı,28.7128120479132,41.1574008737058,HACIMAŞLI,ARNAVUTKÖY
Şehit Er Savaş Koyun Parkı,28.702088457614,41.1792029137636,HARAÇÇI,ARNAVUTKÖY
Karadeniz Parkı,28.84255433428,41.0105623180806,KOCASİNAN MERKEZ,BAHÇELİEVLER
Karadeniz Parkı,28.84255433428,41.0105623180806,KOCASİNAN MERKEZ,BAHÇELİEVLER
Nehir Parkı,29.3171582939458,40.8296284485289,İSTASYON,TUZLA
Şeker Parkı,29.0269728866356,41.0712317366247,NİSBETİYE,BEŞİKTAŞ
Tomurcuk Parkı,29.2485406984823,40.9857358595304,OSMANGAZİ,SANCAKTEPE
Saadettin Oral Parkı,29.1840077267496,40.8969792121355,PETROL İŞ,KARTAL
Havana Parkı,28.6748105769321,41.0573491808235,ESENKENT,ESENYURT
Gümüş Sok. Parkı,28.6489180696314,41.0354432246275,İSTİKLAL,ESENYURT
Boyalık Parkı,28.6284642064988,41.2622274473536,BOYALIK,ARNAVUTKÖY
Şehit Kubilay Parkı,28.9231289529404,41.042788727848,TOPÇULAR,EYÜPSULTAN
Milli Egemenlik Parkı,28.9357193768721,41.03912823353,DEFTERDAR,EYÜPSULTAN
Sevgi Parkı,29.2672728858501,40.8849300578984,FEVZİ ÇAKMAK,PENDİK
Nene Hatun Parkı,29.2808427571927,40.8636216607109,GÜZELYALI,PENDİK
Muş Sok. Parkı,29.1957705158864,40.9130208284298,SOĞANLIK YENİ,KARTAL
Eyüp İzmirli Spor Tesisleri ve Parkı,29.1954658294936,40.9034702068347,ESENTEPE,KARTAL
Fatih Parkı,28.6796321943193,41.0302750036511,FATİH,ESENYURT
Kirazlı Yol Parkı,28.8765886323039,41.1832035418452,GÖKTÜRK MERKEZ,EYÜPSULTAN
Kaynak Sok. Parkı,28.8823731307391,41.1852064912536,GÖKTÜRK MERKEZ,EYÜPSULTAN
Ertuğrul Gazi Parkı,28.8035472978294,41.0982331672351,BAŞAK,BAŞAKŞEHİR
Şehit Kom. Er Sinan Aydın Parkı,29.0795714123801,41.0845048855363,KAVACIK,BEYKOZ
Rumeli Parkı,28.8948227272424,41.071017075094,HÜRRİYET,GAZİOSMANPAŞA
Yunus Emre Parkı,29.0922660415675,41.013865365895,ESENEVLER,ÜMRANİYE
Mehmet Akif Ersoy Parkı,28.7639601576133,41.1867764595626,YUNUS EMRE,ARNAVUTKÖY
Ümit Parkı,29.1587048427613,41.0216535403723,ADEM YAVUZ,ÜMRANİYE
Sevgi Parkı,29.1283604699711,41.0155045077873,ÇAKMAK,ÜMRANİYE
Ağa Parkı,29.128791547128,41.0116749035781,ÇAKMAK,ÜMRANİYE
Selahaddin Eyyubi Parkı,29.220590176098,41.0246721510504,GÜNGÖREN,ÇEKMEKÖY
Kardelen Parkı,29.2217646996648,41.0257412558208,GÜNGÖREN,ÇEKMEKÖY
Şehit Komando Çavuş İbrahim Doğan Parkı,29.2438329647332,41.0309324525171,EKŞİOĞLU,ÇEKMEKÖY
Özgürlük Parkı,29.1824273508232,40.8863831058327,KORDONBOYU,KARTAL
Hamidiye Cad. Parkı,28.8811384838163,41.0763048986915,KARADENİZ,GAZİOSMANPAŞA
Şehit Recep Bodur Parkı,28.91784411442,41.0851331468651,MEVLANA,GAZİOSMANPAŞA
Ozan Kıvıcık Ali Parkı,28.8972718780034,41.1051472156508,GAZİ,SULTANGAZİ
Sultan Çiftliği Parkı,28.861828510805,41.0995313543666,SULTANÇİFTLİĞİ,SULTANGAZİ
Mavi Marmara Parkı,28.8796677016052,41.0958813760861,ESENTEPE,SULTANGAZİ
İkbal-1 Parkı,29.128055867612,41.0101916760549,ÇAMLIK,ÜMRANİYE
Avizeciler Parkı,28.8796602276701,41.094302588381,ESENTEPE,SULTANGAZİ
Kocatepe Parkı,29.1184756173322,41.0519957852046,İNKILAP,ÜMRANİYE
Özden Sok. Parkı,28.9170160655494,41.0803714289075,YEŞİLPINAR,EYÜPSULTAN
Şehit Erdal Engin Parkı,29.1991158848242,40.9179508435605,SOĞANLIK YENİ,KARTAL
Çamlık-1 Parkı,28.8926568835645,41.1769283261877,GÖKTÜRK MERKEZ,EYÜPSULTAN
Gazanfer Pala Parkı,28.0408817652099,41.0471082414533,GÜMÜŞYAKA,SİLİVRİ
Murat Münzevi Parkı,28.9305912627288,41.039748765739,NİŞANCI,EYÜPSULTAN
Yeşiltepe Parkı,28.6725978595236,41.0678366990007,BAHÇEŞEHİR 2. KISIM,BAŞAKŞEHİR
Şehit Fatih Efiloğlu Parkı,29.2727990275164,40.9942562309634,MİMAR SİNAN,SULTANBEYLİ
Güngören Parkı,28.9383299475462,41.0800688019169,ÇIRÇIR,EYÜPSULTAN
Şehit Ali Bekdemir Parkı,28.9416235468863,41.0816977226407,ÇIRÇIR,EYÜPSULTAN
Şehit İbrahim Candemir Parkı,28.9324805065341,41.0803903070167,ÇIRÇIR,EYÜPSULTAN
Yaşar Kemal Parkı,29.1996278785653,41.0039653142946,EMEK,SANCAKTEPE
Akşemsettin Parkı,28.9229816390494,41.0852745078154,AKŞEMSETTİN,EYÜPSULTAN
Kuğu Parkı,29.1601083625922,41.0150483944877,YUKARI DUDULLU,ÜMRANİYE
Necmettin Öztürk Parkı,29.0242105769125,41.0267014846936,SELAMİ ALİ,ÜSKÜDAR
Necip Fazıl Kısakürek Parkı,29.2190292205332,41.0029026159538,KEMAL TÜRKLER,SANCAKTEPE
Lale Parkı,29.2160959388354,40.923059658481,GÜMÜŞPINAR,KARTAL
Başakşehir 1. Etap Yürüyüş Yolu Parkı,28.7891050931087,41.0979536975756,BAŞAKŞEHİR,BAŞAKŞEHİR
Başakşehir 1. Etap Kalyon Parkı,28.7894703646199,41.0946066293944,BAŞAKŞEHİR,BAŞAKŞEHİR
Mercan Parkı,29.1849387964646,40.9055322267638,ESENTEPE,KARTAL
Şehit Onbaşı Murat Akgül Parkı,29.0941981293818,41.1306093635706,GÜMÜŞSUYU,BEYKOZ
Melek Parkı,29.1890999061586,40.9196448055641,SOĞANLIK YENİ,KARTAL
Anafartalar Parkı,29.1754759003985,40.910592540083,CEVİZLİ,KARTAL
Nazırağa Yokuşu Parkı,28.9324892666248,41.0410921094295,NİŞANCI,EYÜPSULTAN
Ayhan Songar Parkı,29.1657211327987,40.9155331882935,CEVİZLİ,KARTAL
Çubuklu Engürü Bağı Parkı,29.0788467983399,41.1004737677624,ÇUBUKLU,BEYKOZ
9 Nolu Park,28.6943112661981,41.0703944972528,BAHÇEŞEHİR 1. KISIM,BAŞAKŞEHİR
Abdullah Horuz Parkı,29.1542195811172,40.909496739063,ORHANTEPE,KARTAL
6 Nolu Park,28.6999255765606,41.0699493837584,BAHÇEŞEHİR 1. KISIM,BAŞAKŞEHİR
Necip Fazıl Kısakürek Parkı,29.1601145795712,40.9117725078096,ORHANTEPE,KARTAL
Gençlik Parkı,29.1102698270056,41.0193298231793,ATAKENT,ÜMRANİYE
Orkide Parkı,29.2263211697478,40.9108787856351,HÜRRİYET,KARTAL
Yıldız Parkı,29.2184990408433,40.9097599626573,CUMHURİYET,KARTAL
Atatürk Parkı,29.2126761315449,40.8943577128972,YUNUS,KARTAL
Park,29.2789855245526,40.9558555363926,FATİH,SULTANBEYLİ
Yonca Parkı,29.0246833260042,41.0811692044552,AKAT,BEŞİKTAŞ
Şehit Soner Baykuş Parkı,28.9332437196235,41.0773349157135,KARADOLAP,EYÜPSULTAN
Sanatçılar Parkı,29.0297761419255,41.082809123955,AKAT,BEŞİKTAŞ
Çitlenbik Parkı,29.2046830801186,40.9164011652079,GÜMÜŞPINAR,KARTAL
Sevgi Parkı,29.1043895313546,41.0217862078002,İSTİKLAL,ÜMRANİYE
Adnan Menderes Parkı,28.7366601533818,41.1914882643848,NENEHATUN,ARNAVUTKÖY
Atlas Parkı,29.1040527138683,41.0242744563001,İSTİKLAL,ÜMRANİYE
Atilla Gökçe Parkı,28.819387706039,41.0099338432713,YENİBOSNA MERKEZ,BAHÇELİEVLER
Akşemsettin Parkı,29.102446897663,41.0119918823281,ATAKENT,ÜMRANİYE
Barış Parkı,29.019019231762,41.0708254211421,NİSBETİYE,BEŞİKTAŞ
Muhtarlık Parkı,29.1047832856345,41.0168721487272,ATAKENT,ÜMRANİYE
Zambak Parkı,29.1813120049739,40.8935978245972,PETROL İŞ,KARTAL
Arif Nihat Asya Parkı,29.1075667574925,41.0179700580117,ATAKENT,ÜMRANİYE
Dicle Parkı,28.5920394725184,41.2428735658877,YASSIÖREN,ARNAVUTKÖY
Pazarcık Parkı,29.1132389955962,41.0205294789206,ATAKENT,ÜMRANİYE
Okur Sok. Parkı,28.9241339342925,41.044399937431,DÜĞMECİLER,EYÜPSULTAN
Akdeniz Parkı,29.105867676083,41.0104069717991,ARMAĞANEVLER,ÜMRANİYE
Orhangazi İÖO Yanı Parkı,29.2984392294712,40.9255677037129,YENİŞEHİR,PENDİK
Bahariye Parkı,29.3053052860679,40.9560594051522,MECİDİYE,SULTANBEYLİ
Aşık Sümmani Parkı,29.1196112876625,41.0195965524745,ARMAĞANEVLER,ÜMRANİYE
Demokrasi Parkı,29.3011312170676,40.9531244775819,MECİDİYE,SULTANBEYLİ
Şehit Zafer Korkmaz Parkı,29.2489707254533,41.0201344349667,YUNUS EMRE,SANCAKTEPE
Manisa Parkı,28.4658381847499,41.1347116597055,FERHATPAŞA,ÇATALCA
Mehmet Akif Ersoy Park,29.2269287064708,41.011572443644,ATATÜRK,SANCAKTEPE
İbrahim Kılıç Sok. Parkı,28.4492063396261,41.1493896386046,KALEİÇİ,ÇATALCA
Şehit Bayram Okçu Parkı,29.2456580410966,40.9905477916162,OSMANGAZİ,SANCAKTEPE
Erguvan Parkı,28.4692717644196,41.1297662327517,FERHATPAŞA,ÇATALCA
Menekşe Parkı,29.2246859671381,40.9672889465928,AKPINAR,SANCAKTEPE
Şair Arif Nihat Asya Parkı,28.4697570218076,41.1378031510287,FERHATPAŞA,ÇATALCA
Pir Sultan Abdal Parkı,29.2120190235412,41.0108419327253,İNÖNÜ,SANCAKTEPE
Fenerbahçe Parkı,29.2168929081632,40.9513692943235,FATİH,SANCAKTEPE
Mehmet Akif Ersoy Camii Parkı,29.2545321011981,40.9624534937335,ABDURRAHMANGAZİ,SULTANBEYLİ
Sevgi Parkı,29.2900890979853,40.941047169557,ORHANGAZİ,SULTANBEYLİ
Park,29.2503037157648,40.9688881074756,HASANPAŞA,SULTANBEYLİ
Şehit Er Murat Öndin Park,29.0918421474837,41.1056228136755,ÇUBUKLU,BEYKOZ
Ayetüllah Bey Parkı,28.9225689965018,41.0417400655991,TOPÇULAR,EYÜPSULTAN
Park,29.2056198119759,41.1101629568606,POLONEZKÖY,BEYKOZ
Ender Sok. Parkı,28.9564496743905,41.0753477492891,GÜZELTEPE,EYÜPSULTAN
Şehit Ersin Güner Parkı,29.0798921140025,41.0874304846493,KAVACIK,BEYKOZ
3 Nolu Park,28.6971935600972,41.0674991869875,BAHÇEŞEHİR 1. KISIM,BAŞAKŞEHİR
Çubuklu İskelesi Parkı,29.0805897508525,41.1071658472895,ÇUBUKLU,BEYKOZ
Endülüs Parkı,29.1089448339846,41.0214337726997,ATAKENT,ÜMRANİYE
Barış Parkı,28.0101054206866,41.0995859013685,İSMETPAŞA,SİLİVRİ
Gelincik Parkı,29.1975862193727,40.9013226116313,ESENTEPE,KARTAL
Park,28.6980057782137,41.0063939543245,SAADETDERE,ESENYURT
Papatya Parkı,28.6612758313055,41.0217585977528,MEHTERÇEŞME,ESENYURT
Mehmet Akif Ersoy Parkı,28.6886504229611,41.0290370578457,İNÖNÜ,ESENYURT
Sarmaşık Park,28.6769213151309,41.0441625453263,ARDIÇLI,ESENYURT
Park,29.2499081147707,40.9723934372492,HASANPAŞA,SULTANBEYLİ
Park,28.8375169708976,40.959420354546,YEŞİLKÖY,BAKIRKÖY
Mevlana Parkı,28.8857216234705,41.1825739546861,GÖKTÜRK MERKEZ,EYÜPSULTAN
Selim- Kerim Altınok Kardeşler Parkı,28.873931631605,40.9971500663175,KARTALTEPE,BAKIRKÖY
Sümbül Sok. 2 Parkı,29.0172999362985,41.0862679392036,LEVENT,BEŞİKTAŞ
Kahraman Bapçum Parkı,28.8625025445629,41.0098818491623,BAHÇELİEVLER,BAHÇELİEVLER
Fulyalı Parkı,29.0181474105449,41.0850863394301,LEVENT,BEŞİKTAŞ
Uluslararası Barış Parkı,28.919960411564,40.9901059923643,KAZLIÇEŞME,ZEYTİNBURNU
Terkos Parkı,28.6756178694339,41.3064461835762,TERKOS,ARNAVUTKÖY
Muhtar İrfan Çaker Parkı,29.076094360287,41.0781573976027,GÖZTEPE,BEYKOZ
Hanımeli Parkı,28.6812730902004,41.3061462131282,TERKOS,ARNAVUTKÖY
Turgut Özal Parkı,28.7478336480705,41.1955409460727,İSLAMBEY,ARNAVUTKÖY
Engelliler Parkı,28.7466025425057,41.183113840419,ANADOLU,ARNAVUTKÖY
Koca Yusuf Parkı,28.6111427149147,41.15764546596,HASTANE,ARNAVUTKÖY
Mürsel Sokak Parkı,28.6525596987312,41.1142307143734,DELİKLİKAYA,ARNAVUTKÖY
Yavuz Selim Parkı,28.7409466338308,41.2009598094443,YAVUZ SELİM,ARNAVUTKÖY
Park,29.1073867440706,41.0507556084778,TOPAĞACI,ÜMRANİYE
Şehit Polis İlhani Çetindere,28.7356737585147,41.2115788678549,YAVUZ SELİM,ARNAVUTKÖY
Şehitler Parkı,29.0959170268,41.0343428692817,ELMALIKENT,ÜMRANİYE
Fevzi Çakmak Parkı,29.1691926652645,41.0069369719208,ESENŞEHİR,ÜMRANİYE
Park,29.0047580410568,41.0503594553027,ABBASAĞA,BEŞİKTAŞ
Düğmeciler Parkı,28.9230875524971,41.0457183014458,DÜĞMECİLER,EYÜPSULTAN
Seyrantepe Parkı,29.0928005200865,41.0485059941394,DUMLUPINAR,ÜMRANİYE
Yunus Emre Parkı,29.0857419449195,41.0010475787282,ESATPAŞA,ATAŞEHİR
Karacaoğlan Parkı,29.1040132154972,41.0434653524889,KAZIM KARABEKİR,ÜMRANİYE
Camcılar Parkı,29.0984717260332,41.1188063976864,İNCİRKÖY,BEYKOZ
Nergis Parkı,29.1869935436847,40.8915521485248,KARLIKTEPE,KARTAL
Bulgaristan Varna Parkı,29.1934397304901,40.8945977393322,KARLIKTEPE,KARTAL
Akasya Parkı,28.4615222771666,41.1406451342388,FERHATPAŞA,ÇATALCA
Ormancılar Sitesi Çocuk Parkı,29.0721680573393,41.1007819701776,KANLICA,BEYKOZ
Yazlıkköy Park,28.519432182505,41.2930205320087,YAZLIK,ÇATALCA
Güvercintepe Parkı,28.7511660054889,41.07324145227,GÜVERCİNTEPE,BAŞAKŞEHİR
Kızılcaali KöyüPark,28.5602969580971,41.2357643494223,KIZILCAALİ,ÇATALCA
Evren Mevkii Park,28.6578481607287,41.0645096942688,ORHAN GAZİ,ESENYURT
Örcünlü Park-2,28.5241675813246,41.2242531656453,ÖRCÜNLÜ,ÇATALCA
Bilal Yazkurt Parkı,28.669623925063,41.0323550978483,PINAR,ESENYURT
Sultanbeyli Necip Fazıl Mah. Semt Parkı,29.2760085584093,40.9417927431193,NECİP FAZIL,SULTANBEYLİ
Park,29.8246377966315,41.1069180196133,İSAKÖY,ŞİLE
Tevhir Sok. Parkı,29.3047789856215,40.9464664899012,AKŞEMSETTİN,SULTANBEYLİ
Tayfun Topçu Parkı,28.4678491677017,41.1427717928904,FERHATPAŞA,ÇATALCA
Örnektepe Parkı,28.9573269699882,41.0571178503897,MEHMET AKİF ERSOY,KAĞITHANE
F. Laika Süzer Parkı,28.9693885088802,41.0816262216085,MERKEZ,KAĞITHANE
Şelale Parkı,28.9669384047058,41.0836247959177,MERKEZ,KAĞITHANE
Havuzlar Parkı,28.96790601372,41.0881246067861,MERKEZ,KAĞITHANE
Şehit Dursun Kaya Parkı,29.1916192354354,40.8988690474006,KARLIKTEPE,KARTAL
Talip Parkı,28.9694544323202,41.0941877574421,HAMİDİYE,KAĞITHANE
Şehit Selahettin Parkı,29.1994727012815,40.9155623903969,SOĞANLIK YENİ,KARTAL
Miraç Parkı,28.9914262728689,41.0922632033846,ŞİRİNTEPE,KAĞITHANE
Ceyhan Parkı,29.2193173929358,40.9159947345965,YAKACIK ÇARŞI,KARTAL
Sarmaşık Parkı,28.9870339362974,41.0798357241498,HARMANTEPE,KAĞITHANE
Mehmet Sekmen Parkı,29.1914695788503,40.9064185144171,ESENTEPE,KARTAL
Sarıbekir Çocuk Parkı,28.2577178196182,41.0730854317561,ALİBEY,SİLİVRİ
Park,28.2421650465252,41.0878882852782,MİMAR SİNAN,SİLİVRİ
19 Mayıs Parkı,28.8026605023677,41.0479602948027,ATATÜRK,KÜÇÜKÇEKMECE
Park,28.3319850403165,41.0908023252022,KAVAKLI,SİLİVRİ
Şehit Oktay Demiryürek Parkı,28.8214377313622,41.0078234420623,YENİBOSNA MERKEZ,BAHÇELİEVLER
Çocuk Park,29.1269770378226,40.9993405218452,TATLISU,ÜMRANİYE
Park,29.0280446720698,41.0211063725059,MURATREİS,ÜSKÜDAR
Alkılıç Parkı,29.0931199530077,41.0240595216494,ATATÜRK,ÜMRANİYE
Begonya Parkı,28.6979619248952,41.0030996408002,TURGUT ÖZAL,ESENYURT
Çalıbaba Parkı,29.0953353457008,41.0240452305749,ATATÜRK,ÜMRANİYE
Park,28.6909296295557,41.0072793275722,NAMIK KEMAL,ESENYURT
Veysel Karani Parkı,29.2406216292234,40.9621603567459,VEYSEL KARANİ,SANCAKTEPE
Ahmet Arif Parkı,29.2178399857554,41.0046254670652,KEMAL TÜRKLER,SANCAKTEPE
Zeynep Kamil Parkı,29.0250244233364,41.0158558537965,ZEYNEP KAMİL,ÜSKÜDAR
Mehmet Akif Ersoy Parkı,29.2142319982375,40.9794476464859,EYÜP SULTAN,SANCAKTEPE
Servili Parkı,29.0234747985994,41.0137072002797,ZEYNEP KAMİL,ÜSKÜDAR
Alparslan Parkı,29.2866948122278,40.9405224787545,ORHANGAZİ,SULTANBEYLİ
Erenler Parkı,29.0766063584774,41.0292669325613,FERAH,ÜSKÜDAR
Tepeüstü Parkı,29.2744303179222,40.9447427260201,YAVUZ SELİM,SULTANBEYLİ
Nebileşen Çocuk Parkı ve Spor Bahçesi,28.4329966319137,41.0393468446501,KAMİLOBA,BÜYÜKÇEKMECE
Çamlıbahçe Çocuk Parkı,29.0862534799806,41.1465106944423,ORTAÇEŞME,BEYKOZ
Çocuk Parkı,28.448523091415,41.0363113665292,KAMİLOBA,BÜYÜKÇEKMECE
Şehit Yusuf Beyaztaş Parkı,29.0746224042778,41.0330237205261,FERAH,ÜSKÜDAR
Kaptanlar Parkı,29.0795298748922,41.0938830039694,KAVACIK,BEYKOZ
Fahrettin Kerim Gökay Parkı,29.0450349564005,41.0206802666382,ALTUNİZADE,ÜSKÜDAR
Beykoz Engelliler Merkez Parkı,29.0980192292631,41.0969546450745,RÜZGARLIBAHÇE,BEYKOZ
Manolya Parkı,29.0350792908507,41.0060791997626,KOŞUYOLU,KADIKÖY
Çavuşbaşı Fatih Mah. Göztepe Parkı,29.1109194681242,41.0927795526254,FATİH,BEYKOZ
Park,28.5468772356112,41.0377707756634,HÜRRİYET,BÜYÜKÇEKMECE
Kurtköy Yeşim Sok Parkı,29.2942744338156,40.9187297387757,KURTKÖY,PENDİK
Çocuk Parkı,28.541869429057,41.0106715337418,EKİNOBA,BÜYÜKÇEKMECE
Park,28.2784026993873,41.0750580488234,YENİ,SİLİVRİ
Bakla Parkı,29.1262262519528,41.0063698495695,ÇAMLIK,ÜMRANİYE
Park,28.2258996619595,41.0796559171591,MİMAR SİNAN,SİLİVRİ
Park,28.9533714697139,41.0457825780987,PİRİPAŞA,BEYOĞLU
Yunus Emre Parkı,28.6498323238184,41.0281080471271,HÜRRİYET,ESENYURT
Çocuk Parkı,28.6751822777126,41.0010060491483,YAKUPLU,BEYLİKDÜZÜ
Kazım Karabekir Parkı,28.6980826843938,41.0056785752773,TURGUT ÖZAL,ESENYURT
Hezarfen Ahmet Çelebi Parkı,29.0395187224618,41.1027823560708,REŞİTPAŞA,SARIYER
Çocuk Parkı,28.8654086854634,41.1445275049728,YAYLA,SULTANGAZİ
Hasanbey Parkı,28.6446225693086,41.0409413999128,OSMANGAZİ,ESENYURT
Çocuk Parkı,28.3717732356952,41.0538239288946,SELİMPAŞA,SİLİVRİ
Şehit Metin Uzun Parkı,28.8592676372709,41.0053290995518,BAHÇELİEVLER,BAHÇELİEVLER
Çocuk Parkı,28.3647555708744,41.0537324388189,SELİMPAŞA,SİLİVRİ
Milli Egemenlik Parkı,28.8512072968618,41.0003857020749,ŞİRİNEVLER,BAHÇELİEVLER
Çocuk Parkı,28.2587718074717,41.0694995282907,CUMHURİYET,SİLİVRİ
Mehmet Ali Aybar Parkı,28.6964662279898,41.0244980699371,YUNUS EMRE,ESENYURT
Galatasaraylılar Parkı,29.3197058809776,40.8231940613929,İSTASYON,TUZLA
Çocuk Parkı,28.0808941189318,41.08115076938,BALABAN,SİLİVRİ
İshakpaşa Parkı,29.3792900031768,40.9032740882565,ORTA,TUZLA
Çocuk Parkı,28.0786651787637,41.0675497806915,BALABAN,SİLİVRİ
