institution_id,district_tr,district_eng,institution_name,latitude,longitude,neighborhood_tr,neighborhood_eng,institution_type_tr,institution_type_eng,care_type
1052,Şi̇şli̇,Sisli,Dr. İsmet Öztürk Sok. Parkı,41.0610816952308,28.9920902076266,19 MAYIS,19 MAYIS,Park,Park,genellestirilmis
1053,Şi̇şli̇,Sisli,Gayrettepe Emniyet Altı Parkı,41.0624873186513,29.0013499818534,FULYA,FULYA,Park,Park,genellestirilmis
1054,Kadiköy,Kadikoy,Fenerbahçe Parkı,40.9679093993689,29.0344393947823,FENERBAHÇE,FENERBAHCE,Park,Park,genellestirilmis
1055,Beyli̇kdüzü,Beylikduzu,Hürriyet Parkı,40.9794605424331,28.6726807370976,MARMARA,MARMARA,Park,Park,genellestirilmis
1056,Bahçeli̇evler,Bahcelievler,Mehmet Akif Ersoy Parkı,41.0158069995698,28.8442860969185,KOCASİNAN MERKEZ,KOCASINAN MERKEZ,Park,Park,genellestirilmis
1057,Bahçeli̇evler,Bahcelievler,Siyavuşpaşa Parkı,40.99583474331,28.8536184417796,SİYAVUŞPAŞA,SIYAVUSPASA,Park,Park,genellestirilmis
1058,Eyüpsultan,Eyupsultan,Güzelce Sok. Parkı,41.0828371227622,28.9472194802154,ALİBEYKÖY,ALIBEYKOY,Park,Park,genellestirilmis
1059,Eyüpsultan,Eyupsultan,Emniyettepe Parkı ve Çay Bahçesi,41.0688249397363,28.9513482122382,EMNİYETTEPE,EMNIYETTEPE,Park,Park,genellestirilmis
1060,Eyüpsultan,Eyupsultan,Kardelen Parkı,41.0767739295161,28.9276578777247,KARADOLAP,KARADOLAP,Park,Park,genellestirilmis
1061,Beyli̇kdüzü,Beylikduzu,Hostes Mümine Bulut Parkı,40.9802030036144,28.6370022624954,KAVAKLI,KAVAKLI,Park,Park,genellestirilmis
1062,Büyükçekmece,Buyukcekmece,Kadir Topbaş Parkı,41.033438060138,28.4646008349158,KUMBURGAZ,KUMBURGAZ,Park,Park,genellestirilmis
1063,Eyüpsultan,Eyupsultan,Karadolap Parkı ve Spor Kompleksi,41.0743356554603,28.9319943463585,KARADOLAP,KARADOLAP,Park,Park,genellestirilmis
1064,Eyüpsultan,Eyupsultan,Şimşek Sok. Parkı,41.0763536451743,28.9177857695956,YEŞİLPINAR,YESILPINAR,Park,Park,genellestirilmis
1065,Sultangazi̇,Sultangazi,Papatya Parkı,41.0954443323381,28.9090677539727,75. YIL,75. YIL,Park,Park,genellestirilmis
1066,Bağcilar,Bagcilar,Yeni Camii Yanı Parkı,41.0283351562286,28.8368090004082,BARBAROS,BARBAROS,Park,Park,genellestirilmis
1067,Bağcilar,Bagcilar,Evren Mahalle Konak Parkı,41.0376210551569,28.8207498886042,15 TEMMUZ,15 TEMMUZ,Park,Park,genellestirilmis
1068,Bağcilar,Bagcilar,Veysel Karani Camii Yanı Parkı,41.0506144108538,28.8546327688883,KEMALPAŞA,KEMALPASA,Park,Park,genellestirilmis
1069,Bağcilar,Bagcilar,Şelaleli Parkı,41.0316557042224,28.8355335712411,KİRAZLI,KIRAZLI,Park,Park,genellestirilmis
1070,Bağcilar,Bagcilar,Sancaktepe Parkı,41.0408571800827,28.8540768588085,SANCAKTEPE,SANCAKTEPE,Park,Park,genellestirilmis
1071,Büyükçekmece,Buyukcekmece,Arısal Park,40.9927855504383,28.5411234312447,SİNANOBA,SINANOBA,Park,Park,genellestirilmis
1072,Büyükçekmece,Buyukcekmece,Uğur Mumcu Cad. Parkı,41.0040613402588,28.5376258530114,MİMAROBA,MIMAROBA,Park,Park,genellestirilmis
1073,Eyüpsultan,Eyupsultan,Ensar Parkı,41.0518291350096,28.9129384972978,RAMİ YENİ,RAMI YENI,Park,Park,genellestirilmis
1074,Eyüpsultan,Eyupsultan,İBB Gecekondu Mesken Parkı,41.081725431524,28.9591652720318,GÜZELTEPE,GUZELTEPE,Park,Park,genellestirilmis
1075,Güngören,Gungoren,Şelaleli Parkı,41.0247788096942,28.8642119272276,GÜNEŞTEPE,GUNESTEPE,Park,Park,genellestirilmis
1076,Ataşehi̇r,Atasehir,Kalebaşı Parkı,41.0069032420952,29.0793692629151,ESATPAŞA,ESATPASA,Park,Park,genellestirilmis
1077,Avcilar,Avcilar,Adnan Menderes Parkı,40.9794216112009,28.7418880070772,GÜMÜŞPALA,GUMUSPALA,Park,Park,genellestirilmis
1078,Bakirköy,Bakirkoy,Florya Sahil Parkı,40.9697961169713,28.7926952795776,ŞENLİKKÖY,SENLIKKOY,Park,Park,genellestirilmis
1079,Bakirköy,Bakirkoy,Muhtarlık Parkı,40.9872430557692,28.8706904607834,ZUHURATBABA,ZUHURATBABA,Park,Park,genellestirilmis
1080,Beyli̇kdüzü,Beylikduzu,Enver Adakan Parkı,41.0024511345881,28.6498807516646,BARIŞ,BARIS,Park,Park,genellestirilmis
1081,Kadiköy,Kadikoy,Park,40.9801879944323,29.0284869316167,CAFERAĞA,CAFERAGA,Park,Park,genellestirilmis
1082,Güngören,Gungoren,Park,41.0188599647447,28.8639336486762,MAREŞAL ÇAKMAK,MARESAL CAKMAK,Park,Park,genellestirilmis
1083,Güngören,Gungoren,Osmanbey Evleri Parkı,41.0245796040401,28.8755835215134,MERKEZ,MERKEZ,Park,Park,genellestirilmis
1084,Büyükçekmece,Buyukcekmece,Arena Park,40.996319529801,28.6069236784275,PINARTEPE,PINARTEPE,Park,Park,genellestirilmis
1085,Sultangazi̇,Sultangazi,Ferah Sokağı Parkı,41.0851695366013,28.8770326581784,CUMHURİYET,CUMHURIYET,Park,Park,genellestirilmis
1086,Beyli̇kdüzü,Beylikduzu,Belediye Parkı,41.0106180144697,28.6506250261829,BARIŞ,BARIS,Park,Park,genellestirilmis
1087,Beyli̇kdüzü,Beylikduzu,Yaşar Acar Parkı,40.9935040987444,28.6488059298929,BARIŞ,BARIS,Park,Park,genellestirilmis
1088,Beyli̇kdüzü,Beylikduzu,Barış Manço Parkı,41.0119590549193,28.6448315593173,BÜYÜKŞEHİR,BUYUKSEHIR,Park,Park,genellestirilmis
1089,Güngören,Gungoren,30 Ağustos Parkı,41.0048817468009,28.891202091103,ABDURRAHMAN NAFİZ GÜRMAN,ABDURRAHMAN NAFIZ GURMAN,Park,Park,genellestirilmis
1090,Beyli̇kdüzü,Beylikduzu,Gazi Yüzbaşı Salih Çamoğlu Parkı,41.0040903590961,28.6489532627687,BÜYÜKŞEHİR,BUYUKSEHIR,Park,Park,genellestirilmis
1091,Kağithane,Kagithane,Fazilet Parkı,41.0820266600333,28.9814090644691,ÇAĞLAYAN,CAGLAYAN,Park,Park,genellestirilmis
1092,Kadiköy,Kadikoy,Yaşam Parkı,41.0076477371298,29.0352208445743,KOŞUYOLU,KOSUYOLU,Park,Park,genellestirilmis
1093,Kadiköy,Kadikoy,Park,40.9902980472162,29.0475386877327,EĞİTİM,EGITIM,Park,Park,genellestirilmis
1094,Kadiköy,Kadikoy,Çocuk Parkı,40.9738876815439,29.0596097538008,GÖZTEPE,GOZTEPE,Park,Park,cocuk
1095,Pendi̇k,Pendik,Çınarlı Parkı,40.8913228485491,29.2399359376688,ÇINARDERE,CINARDERE,Park,Park,genellestirilmis
1096,Sariyer,Sariyer,Aşık Veysel Parkı,41.0949688963221,29.0375448435866,FATİH SULTAN MEHMET,FATIH SULTAN MEHMET,Park,Park,genellestirilmis
1097,Sariyer,Sariyer,Karakol Üstü Parkı,41.0946437951383,29.0421542749618,FATİH SULTAN MEHMET,FATIH SULTAN MEHMET,Park,Park,genellestirilmis
1098,Bakirköy,Bakirkoy,Mehmet Sait Parkı,40.9916752772061,28.8752846205506,KARTALTEPE,KARTALTEPE,Park,Park,genellestirilmis
1099,Avcilar,Avcilar,Köroğlu İsmail Parkı,41.0121753216255,28.7090380539092,FİRUZKÖY,FIRUZKOY,Park,Park,genellestirilmis
1100,Şi̇şli̇,Sisli,Çağlayan Parkı,41.0681991044046,28.9825475487099,MERKEZ,MERKEZ,Park,Park,genellestirilmis
1101,Kağithane,Kagithane,Gülistan Parkı,41.0807140092506,28.9946483869718,GÜLTEPE,GULTEPE,Park,Park,genellestirilmis
1102,Kağithane,Kagithane,Narçiçeği Parkı,41.0798231769568,28.9671353098829,NURTEPE,NURTEPE,Park,Park,genellestirilmis
1103,Tuzla,Tuzla,Sümer Sok. Parkı,40.8211204769638,29.3032936121885,POSTANE,POSTANE,Park,Park,genellestirilmis
1104,Tuzla,Tuzla,Çocuk Parkı,40.8646896060429,29.323502647319,AYDINLI,AYDINLI,Park,Park,cocuk
1105,Avcilar,Avcilar,Ahmet Yesevi Parkı,40.9728420487821,28.7157011743796,AMBARLI,AMBARLI,Park,Park,genellestirilmis
1106,Tuzla,Tuzla,Osmangazi Parkı,40.8193498533013,29.3010896263297,POSTANE,POSTANE,Park,Park,genellestirilmis
1107,Maltepe,Maltepe,Şehit N. Ayhan Akbaba Parkı,40.9201541791716,29.1510851873653,CEVİZLİ,CEVIZLI,Park,Park,genellestirilmis
1108,Sariyer,Sariyer,G-24 Sok. Parkı,41.1184911684555,29.003344247563,AYAZAĞA,AYAZAGA,Park,Park,genellestirilmis
1109,Tuzla,Tuzla,Barış Manço Parkı,40.8408739644146,29.3616674689198,MİMAR SİNAN,MIMAR SINAN,Park,Park,genellestirilmis
1110,Ataşehi̇r,Atasehir,Manolya-2 Park,40.9814793336318,29.1235403274881,KÜÇÜKBAKKALKÖY,KUCUKBAKKALKOY,Park,Park,genellestirilmis
1111,Pendi̇k,Pendik,Tümer Sok. Parkı,40.8857132114348,29.2271408204115,YENİ,YENI,Park,Park,genellestirilmis
1112,Sariyer,Sariyer,Arı Sok. Parkı,41.1299330041792,29.0337746905263,ÇAMLITEPE,CAMLITEPE,Park,Park,genellestirilmis
1113,Sariyer,Sariyer,Mimar Sinan Parkı,41.1259317978456,29.053337034282,YENİKÖY,YENIKOY,Park,Park,genellestirilmis
1114,Kağithane,Kagithane,Nilüfer Parkı,41.084598207233,28.9973441627075,ÇELİKTEPE,CELIKTEPE,Park,Park,genellestirilmis
1115,Kağithane,Kagithane,Çiçek Parkı,41.0861659276787,29.0004963084127,ÇELİKTEPE,CELIKTEPE,Park,Park,genellestirilmis
1116,Kağithane,Kagithane,Üsküp Parkı,41.0855120350728,28.9999494073491,ÇELİKTEPE,CELIKTEPE,Park,Park,genellestirilmis
1117,Ataşehi̇r,Atasehir,Nergis Parkı,40.9890616799636,29.0886829958127,YENİSAHRA,YENISAHRA,Park,Park,genellestirilmis
1118,Ataşehi̇r,Atasehir,Süleyman Özyiğit Parkı,40.9770346884138,29.1799932476484,FERHATPAŞA,FERHATPASA,Park,Park,genellestirilmis
1119,Ataşehi̇r,Atasehir,Şekerevler Bahar Parkı,40.9753685532586,29.1105573456834,İÇERENKÖY,ICERENKOY,Park,Park,genellestirilmis
1120,Sariyer,Sariyer,Duatepe Parkı,41.0875629177082,29.0512304257757,RUMELİ HİSARI,RUMELI HISARI,Park,Park,genellestirilmis
1121,Esenler,Esenler,702. Sok. Parkı,41.0463074765548,28.8602757067251,TUNA,TUNA,Park,Park,genellestirilmis
1122,Esenler,Esenler,Alaaddin Kadayıfçıoğlu Parkı,41.0543509753129,28.8556154710843,TUNA,TUNA,Park,Park,genellestirilmis
1123,Küçükçekmece,Kucukcekmece,Sultan Murat Parkı,40.9987147410373,28.7857045163218,YEŞİLOVA,YESILOVA,Park,Park,genellestirilmis
1124,Küçükçekmece,Kucukcekmece,Şehit Gaffar Okkan Parkı,40.9878229681901,28.7838924420673,CENNET,CENNET,Park,Park,genellestirilmis
1125,Küçükçekmece,Kucukcekmece,Şehit Murat Kalyoncu Parkı,41.0018020242297,28.7962229977338,KEMALPAŞA,KEMALPASA,Park,Park,genellestirilmis
1126,Gazi̇osmanpaşa,Gaziosmanpasa,Şehit Engin Danyıldız Parkı,41.0635685067226,28.9285802634225,YILDIZTABYA,YILDIZTABYA,Park,Park,genellestirilmis
1127,Gazi̇osmanpaşa,Gaziosmanpasa,Başkanlık Parkı,41.057859112005,28.916434703016,MERKEZ,MERKEZ,Park,Park,genellestirilmis
1128,Beşi̇ktaş,Besiktas,Manolya Parkı,41.0532267087863,29.0065451309177,DİKİLİTAŞ,DIKILITAS,Park,Park,genellestirilmis
1129,Beşi̇ktaş,Besiktas,Dutluk Parkı,41.0614999932816,29.0056543265537,GAYRETTEPE,GAYRETTEPE,Park,Park,genellestirilmis
1130,Kağithane,Kagithane,Menkeşe Parkı,41.0917974307682,28.9820695583844,HAMİDİYE,HAMIDIYE,Park,Park,genellestirilmis
1131,Kağithane,Kagithane,Altınay Parkı,41.0938952036746,28.9873735902892,SEYRANTEPE,SEYRANTEPE,Park,Park,genellestirilmis
1132,Gazi̇osmanpaşa,Gaziosmanpasa,Çilekli Sok. Parkı,41.0564021305394,28.9194277229214,SARIGÖL,SARIGOL,Park,Park,genellestirilmis
1133,Tuzla,Tuzla,Park,40.8275578210669,29.3186273646017,İSTASYON,ISTASYON,Park,Park,genellestirilmis
1134,Tuzla,Tuzla,Batakçalı Parkı,40.8304341232735,29.3225981405789,İSTASYON,ISTASYON,Park,Park,genellestirilmis
1135,Bahçeli̇evler,Bahcelievler,Çocuk Parkı,41.0063072908781,28.8403383724833,HÜRRİYET,HURRIYET,Park,Park,cocuk
1136,Ataşehi̇r,Atasehir,Kamelya Parkı,40.9827023055858,29.1214503140775,KÜÇÜKBAKKALKÖY,KUCUKBAKKALKOY,Park,Park,genellestirilmis
1137,Ataşehi̇r,Atasehir,Park,40.9816901822886,29.1155800633408,KÜÇÜKBAKKALKÖY,KUCUKBAKKALKOY,Park,Park,genellestirilmis
1138,Beyli̇kdüzü,Beylikduzu,Yıldız Camii Yanı Parkı,40.9760655908382,28.6051855028566,DEREAĞZI,DEREAGZI,Park,Park,genellestirilmis
1139,Sariyer,Sariyer,Kahveler Yanı Parkı,41.1685547804266,29.0322602354812,KOCATAŞ,KOCATAS,Park,Park,genellestirilmis
1140,Şi̇şli̇,Sisli,Mavi Bloklar Parkı,41.0641715855406,28.9708763628808,KAPTANPAŞA,KAPTANPASA,Park,Park,genellestirilmis
1141,Şi̇şli̇,Sisli,Kuyu Sok. Parkı,41.0553182763972,28.9780122681881,PAŞA,PASA,Park,Park,genellestirilmis
1142,Avcilar,Avcilar,Uğur Mumcu Parkı,40.9861022487424,28.7080962191104,CİHANGİR,CIHANGIR,Park,Park,genellestirilmis
1143,Küçükçekmece,Kucukcekmece,Şehit Mahmut Ergül Parkı,40.9951928656722,28.7932148958085,GÜLTEPE,GULTEPE,Park,Park,genellestirilmis
1144,Küçükçekmece,Kucukcekmece,Kardeşlik Parkı,41.0243474315932,28.7852367485839,SÖĞÜTLÜ ÇEŞME,SOGUTLU CESME,Park,Park,genellestirilmis
1145,Küçükçekmece,Kucukcekmece,Şehit Piyade Er Yavuz Öztürk Parkı,41.0009712284324,28.7747586660646,CUMHURİYET,CUMHURIYET,Park,Park,genellestirilmis
1146,Bayrampaşa,Bayrampasa,Avasköyü Yolu Mah. Parkı,41.0609572837039,28.8927469514714,YILDIRIM,YILDIRIM,Park,Park,genellestirilmis
1147,Sariyer,Sariyer,Park,41.2353945401745,29.0569586588627,DEMİRCİKÖY,DEMIRCIKOY,Park,Park,genellestirilmis
1148,Bağcilar,Bagcilar,15 Temmuz Şehit Ramazan Sarıkaya Parkı,41.0407980786977,28.8373206365013,YENİMAHALLE,YENIMAHALLE,Park,Park,genellestirilmis
1149,Bağcilar,Bagcilar,Namık Kemal Parkı,41.0394134474654,28.8445704047104,KİRAZLI,KIRAZLI,Park,Park,genellestirilmis
1150,Esenler,Esenler,Park,41.047690372072,28.8685151332217,BİRLİK,BIRLIK,Park,Park,genellestirilmis
1151,Tuzla,Tuzla,Akşemsettin Parkı,40.8252592163329,29.3143552207641,İSTASYON,ISTASYON,Park,Park,genellestirilmis
1152,Eyüpsultan,Eyupsultan,Aşçıbaşı Parkı,41.0395054292718,28.9337763948638,NİŞANCI,NISANCI,Park,Park,genellestirilmis
1153,Sariyer,Sariyer,Dedeman Parkı,41.1300464636012,29.048153911002,FERAHEVLER,FERAHEVLER,Park,Park,genellestirilmis
1154,Sultangazi̇,Sultangazi,Veysel Karani Can Parkı,41.1341004672619,28.8258232545998,ESKİ HABİPLER,ESKI HABIPLER,Park,Park,genellestirilmis
1155,Kağithane,Kagithane,Cemre Çocuk Parkı,41.0840917907358,28.9915747432658,HARMANTEPE,HARMANTEPE,Park,Park,cocuk
1156,Kağithane,Kagithane,Acı Yonca Parkı,41.0888822592038,28.9884408126742,ŞİRİNTEPE,SIRINTEPE,Park,Park,genellestirilmis
1157,Büyükçekmece,Buyukcekmece,Atılım Parkı,41.0216205873781,28.5890159318535,FATİH,FATIH,Park,Park,genellestirilmis
1158,Büyükçekmece,Buyukcekmece,2. Heykel Parkı,41.0176053968492,28.5850024831247,FATİH,FATIH,Park,Park,genellestirilmis
1159,Büyükçekmece,Buyukcekmece,Güzel Yayla Parkı,41.0240846774903,28.6074803617522,FATİH,FATIH,Park,Park,genellestirilmis
1160,Büyükçekmece,Buyukcekmece,Pınartepe Sahil Parkı,41.0031238787311,28.5977962662641,PINARTEPE,PINARTEPE,Park,Park,genellestirilmis
1161,Tuzla,Tuzla,Lavanta Parkı,40.8244319458914,29.2835197808806,POSTANE,POSTANE,Park,Park,genellestirilmis
1162,Eyüpsultan,Eyupsultan,Bosnalı Çocuklar Parkı,41.0729077094003,28.9438163906596,ESENTEPE,ESENTEPE,Park,Park,cocuk
1163,Sariyer,Sariyer,Aletli Jimnastik Spor Alanı,41.1718838739457,29.0560767618664,SARIYER MERKEZ,SARIYER MERKEZ,Park,Park,genellestirilmis
1164,Sariyer,Sariyer,Liseliler Parkı,41.1632475854103,29.0492480809847,BÜYÜKDERE,BUYUKDERE,Park,Park,genellestirilmis
1165,Sultangazi̇,Sultangazi,Çınar Parkı,41.1000578025468,28.8960920819542,YUNUS EMRE,YUNUS EMRE,Park,Park,genellestirilmis
1166,Sultangazi̇,Sultangazi,Şehit İsmail Murat Birol Parkı,41.1021623515214,28.8699999908876,UĞUR MUMCU,UGUR MUMCU,Park,Park,genellestirilmis
1167,Beşi̇ktaş,Besiktas,Bostan Sok. Parkı,41.049102286218,29.0014628670322,TÜRKALİ,TURKALI,Park,Park,genellestirilmis
1168,Beşi̇ktaş,Besiktas,Mısırlı Bahçe Parkı,41.0476224650899,29.0007328258102,TÜRKALİ,TURKALI,Park,Park,genellestirilmis
1169,Şi̇şli̇,Sisli,Kurtuluş Camii Altı Parkı,41.0444417667136,28.9802892261096,ESKİŞEHİR,ESKISEHIR,Park,Park,genellestirilmis
1170,Beşi̇ktaş,Besiktas,Türkan Saylan Parkı,41.0731694666971,29.0341185660466,KÜLTÜR,KULTUR,Park,Park,genellestirilmis
1171,Beyli̇kdüzü,Beylikduzu,Marmara Parkı,40.9832785844594,28.6678939936913,MARMARA,MARMARA,Park,Park,genellestirilmis
1172,Beşi̇ktaş,Besiktas,Fikri Göze Parkı,41.0611362304791,29.0040397598167,GAYRETTEPE,GAYRETTEPE,Park,Park,genellestirilmis
1173,Bağcilar,Bagcilar,Koca Yusuf Parkı,41.040152908946,28.8318926821572,GÜNEŞLİ,GUNESLI,Park,Park,genellestirilmis
1174,Bağcilar,Bagcilar,Seyit Çavuş Parkı,41.0374039793596,28.8559482963513,SANCAKTEPE,SANCAKTEPE,Park,Park,genellestirilmis
1175,Bağcilar,Bagcilar,Piri Reis Parkı,41.0541316123287,28.8251309260032,MAHMUTBEY,MAHMUTBEY,Park,Park,genellestirilmis
1176,Şi̇şli̇,Sisli,Antikacılar Parkı,41.0676339544811,28.9890164985548,KUŞTEPE,KUSTEPE,Park,Park,genellestirilmis
1177,Ataşehi̇r,Atasehir,Park,40.9914573099959,29.1157775861398,ATATÜRK,ATATURK,Park,Park,genellestirilmis
1178,Büyükçekmece,Buyukcekmece,Park,41.0319119963463,28.5465641790849,HÜRRİYET,HURRIYET,Park,Park,genellestirilmis
1179,Şi̇le,Sile,Şehitler Meydanı Anıtı Parkı,41.1738258696928,29.6089889276092,ÇAVUŞ,CAVUS,Park,Park,genellestirilmis
1180,Şi̇şli̇,Sisli,Park,41.048150041622,28.9910611415406,HARBİYE,HARBIYE,Park,Park,genellestirilmis
1181,Bakirköy,Bakirkoy,Mahmut Şevket Paşa Parkı,40.9621730848561,28.8223083329662,YEŞİLKÖY,YESILKOY,Park,Park,genellestirilmis
1182,Esenyurt,Esenyurt,Park,41.0338661963918,28.6546458100056,ŞEHİTLER,SEHITLER,Park,Park,genellestirilmis
1183,Kağithane,Kagithane,Park,41.0542321203292,28.9613729561304,MEHMET AKİF ERSOY,MEHMET AKIF ERSOY,Park,Park,genellestirilmis
1184,Kadiköy,Kadikoy,Park,40.97687647864,29.0848296913332,19 MAYIS,19 MAYIS,Park,Park,genellestirilmis
1185,Avcilar,Avcilar,Tahtakale Gençlik Parkı,41.0657088841038,28.7144227391606,TAHTAKALE,TAHTAKALE,Park,Park,genellestirilmis
1186,Küçükçekmece,Kucukcekmece,Park ,41.0229335514638,28.8045294988064,İNÖNÜ,INONU,Park,Park,genellestirilmis
1187,Tuzla,Tuzla,Park,40.8310108240702,29.3562623390519,ŞİFA,SIFA,Park,Park,genellestirilmis
1188,Beyli̇kdüzü,Beylikduzu,Park ,40.9899100458138,28.6079621541953,GÜRPINAR,GURPINAR,Park,Park,genellestirilmis
1189,Kartal,Kartal,Park,40.9055239758913,29.1409029518353,ORHANTEPE,ORHANTEPE,Park,Park,genellestirilmis
1190,Maltepe,Maltepe,Park,40.9104398971025,29.1361686089442,YALI,YALI,Park,Park,genellestirilmis
1191,Şi̇le,Sile,Çocuk Parkı,41.1198851194327,29.413482580136,AVCIKORU,AVCIKORU,Koru,Grove,cocuk
1192,Küçükçekmece,Kucukcekmece,Park,40.9968052399442,28.7762834842195,YENİ MAHALLE,YENI MAHALLE,Park,Park,genellestirilmis
1193,Bağcilar,Bagcilar,Bağcılar Belediyesi Stadyum Parkı,41.0589077210333,28.8208653151709,MAHMUTBEY,MAHMUTBEY,Park,Park,genellestirilmis
1194,Kartal,Kartal,Park,40.9281233704783,29.2151227443527,UĞUR MUMCU,UGUR MUMCU,Park,Park,genellestirilmis
1195,Üsküdar,Uskudar,Söğütluçayır Parkı,41.0171719787024,29.081161090753,BULGURLU,BULGURLU,Park,Park,genellestirilmis
1196,Eyüpsultan,Eyupsultan,Kaptan Paşa Parkı,41.0473084142483,28.9368915046408,MERKEZ,MERKEZ,Park,Park,genellestirilmis
1197,Üsküdar,Uskudar,Nezih Özel Parkı,41.0166445741483,29.0737961184142,BULGURLU,BULGURLU,Park,Park,genellestirilmis
1198,Bakirköy,Bakirkoy,Park,40.9794073278743,28.7799772157843,BASINKÖY,BASINKOY,Park,Park,genellestirilmis
1199,Üsküdar,Uskudar,Park,41.0398400643992,29.0354950676301,KUZGUNCUK,KUZGUNCUK,Park,Park,genellestirilmis
1200,Beyli̇kdüzü,Beylikduzu,Yeşil Vadi,41.0071240479942,28.6368645752483,CUMHURİYET,CUMHURIYET,Park,Park,genellestirilmis
1201,Bakirköy,Bakirkoy,Çocuk Parkı,40.9840455929097,28.8704945868221,ZUHURATBABA,ZUHURATBABA,Park,Park,cocuk
1202,Beyli̇kdüzü,Beylikduzu,Park,40.9993085298737,28.6575202657918,BARIŞ,BARIS,Park,Park,genellestirilmis
1203,Şi̇le,Sile,Çocuk Parkı,41.1722990576023,29.6078561482944,ÇAVUŞ,CAVUS,Park,Park,cocuk
1204,Üsküdar,Uskudar,Vadi Parkı,41.011001446619,29.0782938867521,CUMHURİYET,CUMHURIYET,Park,Park,genellestirilmis
1205,Büyükçekmece,Buyukcekmece,Park,41.0361729207843,28.4480381872427,KAMİLOBA,KAMILOBA,Park,Park,genellestirilmis
1206,Beyli̇kdüzü,Beylikduzu,Park,40.9993867668331,28.6571385617056,BARIŞ,BARIS,Park,Park,genellestirilmis
1207,Büyükçekmece,Buyukcekmece,Çocuk Parkı,41.029872492967,28.4566677106374,KUMBURGAZ,KUMBURGAZ,Park,Park,cocuk
1208,Şi̇şli̇,Sisli,Maçka Demokrasi Parkı,41.044293370969,28.9912156595249,HARBİYE,HARBIYE,Park,Park,genellestirilmis
1209,Beyli̇kdüzü,Beylikduzu,Park,40.9956854025523,28.6184257413207,ADNAN KAHVECİ,ADNAN KAHVECI,Park,Park,genellestirilmis
1210,Kartal,Kartal,Park,40.8855749217223,29.1809463715168,KORDONBOYU,KORDONBOYU,Park,Park,genellestirilmis
1211,Bağcilar,Bagcilar,M.Asım Hacımustafaoğlu Parkı,41.0350635649475,28.8600771368083,ÇINAR,CINAR,Park,Park,genellestirilmis
1212,Bahçeli̇evler,Bahcelievler,Park,41.0106638639733,28.8322488071953,ZAFER,ZAFER,Park,Park,genellestirilmis
1213,Beyoğlu,Beyoglu,Park,41.0432847775151,28.9746025692176,HACIAHMET,HACIAHMET,Park,Park,genellestirilmis
1214,Gazi̇osmanpaşa,Gaziosmanpasa,Fahrettin Paşa Parkı,41.0667317306196,28.9130490537466,BAĞLARBAŞI,BAGLARBASI,Park,Park,genellestirilmis
1215,Si̇li̇vri̇,Silivri,Park,41.0984826596145,28.0106399729367,FEVZİPAŞA,FEVZIPASA,Park,Park,genellestirilmis
1216,Eyüpsultan,Eyupsultan,Park,41.1768441702801,28.8896037306487,GÖKTÜRK MERKEZ,GOKTURK MERKEZ,Park,Park,genellestirilmis
1217,Zeyti̇nburnu,Zeytinburnu,Çetin Emeç Çocuk Parkı,41.0000337360805,28.9098563336761,TELSİZ,TELSIZ,Park,Park,cocuk
1218,Eyüpsultan,Eyupsultan,Orkide Parkı,41.152405239315,28.9141775334472,MİTHATPAŞA,MITHATPASA,Park,Park,genellestirilmis
1219,Üsküdar,Uskudar,Eris Sitesi Parkı,41.0110545184823,29.0188590626491,SELİMİYE,SELIMIYE,Park,Park,genellestirilmis
1220,Kadiköy,Kadikoy,Eris Sitesi Parkı,40.9802682531695,29.0870997435184,19 MAYIS,19 MAYIS,Park,Park,genellestirilmis
1221,Fati̇h,Fatih,Vezir Parkı,41.0110164622981,28.9312392221665,ŞEHREMİNİ,SEHREMINI,Park,Park,genellestirilmis
1222,Fati̇h,Fatih,Seyitömer Şelaleli Parkı,41.0088706026103,28.932694106223,SEYYİD ÖMER,SEYYID OMER,Park,Park,genellestirilmis
1223,Başakşehi̇r,Basaksehir,Park,41.1023044708879,28.6700079403009,BAHÇEŞEHİR 1. KISIM,BAHCESEHIR 1. KISIM,Park,Park,genellestirilmis
1224,Başakşehi̇r,Basaksehir,Güvercintepe Spor Parkı,41.0886620361414,28.7449088142146,GÜVERCİNTEPE,GUVERCINTEPE,Park,Park,genellestirilmis
1225,Kağithane,Kagithane,Duygu Parkı,41.0945125805313,29.0016409371536,YEŞİLCE,YESILCE,Park,Park,genellestirilmis
1226,Küçükçekmece,Kucukcekmece,Park,41.0114259970865,28.8011101149748,TEVFİKBEY,TEVFIKBEY,Park,Park,genellestirilmis
1227,Kağithane,Kagithane,Çocuk Parkı,41.0681499187959,28.9713983716971,GÜRSEL,GURSEL,Park,Park,cocuk
1228,Üsküdar,Uskudar,Bosna Parkı,41.0502903518641,29.0762841990568,GÜZELTEPE,GUZELTEPE,Park,Park,genellestirilmis
1229,Beşi̇ktaş,Besiktas,Beşiktaş Belediyesi Meyve Bahçesi,41.0581503552449,29.0286476392601,ORTAKÖY,ORTAKOY,Park,Park,genellestirilmis
1230,Beşi̇ktaş,Besiktas,Park,41.0609450678521,29.0247675196572,ULUS,ULUS,Park,Park,genellestirilmis
1231,Üsküdar,Uskudar,Park,41.0148082361991,29.0355830406862,BARBAROS,BARBAROS,Park,Park,genellestirilmis
